"","TP","Site","Transect_ID","PQ","Category","Total_cover"
"39891","March_2023","EB","EB12","7","Other benthic invertebrates",0
"39892","March_2023","EB","EB12","7","Other hard coral",79
"39893","March_2023","EB","EB12","7","Plating Acropora",0
"39894","March_2023","EB","EB12","7","Plating Montipora",0
"39895","March_2023","EB","EB12","7","Platygyra",0
"39896","March_2023","EB","EB12","7","Pocilloporidae",0
"39897","March_2023","EB","EB12","7","Porites",0
"39898","March_2023","EB","EB12","7","Red Turf",3
"39899","March_2023","EB","EB12","7","Rubble and Rock",0
"39900","March_2023","EB","EB12","7","Sand",12
"39901","March_2023","EB","EB12","8","Acanthastrea",0
"39902","March_2023","EB","EB12","8","Black Turf",0
"39903","March_2023","EB","EB12","8","Branching Acropora",0
"39904","March_2023","EB","EB12","8","Encrusting Montipora",0
"39905","March_2023","EB","EB12","8","Goniopora",0
"39906","March_2023","EB","EB12","8","Green Turf",0
"39907","March_2023","EB","EB12","8","Macroalgae",1
"39908","March_2023","EB","EB12","8","Other",0
"39909","March_2023","EB","EB12","8","Other Turf",1
"39910","March_2023","EB","EB12","8","Other benthic invertebrates",9
"39911","March_2023","EB","EB12","8","Other hard coral",83
"39912","March_2023","EB","EB12","8","Plating Acropora",0
"39913","March_2023","EB","EB12","8","Plating Montipora",0
"39914","March_2023","EB","EB12","8","Platygyra",0
"39915","March_2023","EB","EB12","8","Pocilloporidae",0
"39916","March_2023","EB","EB12","8","Porites",0
"39917","March_2023","EB","EB12","8","Red Turf",0
"39918","March_2023","EB","EB12","8","Rubble and Rock",0
"39919","March_2023","EB","EB12","8","Sand",6
"39920","March_2023","EB","EB12","9","Acanthastrea",0
"39921","March_2023","EB","EB12","9","Black Turf",1
"39922","March_2023","EB","EB12","9","Branching Acropora",0
"39923","March_2023","EB","EB12","9","Encrusting Montipora",13
"39924","March_2023","EB","EB12","9","Goniopora",2
"39925","March_2023","EB","EB12","9","Green Turf",0
"39926","March_2023","EB","EB12","9","Macroalgae",24
"39927","March_2023","EB","EB12","9","Other",0
"39928","March_2023","EB","EB12","9","Other Turf",7
"39929","March_2023","EB","EB12","9","Other benthic invertebrates",0
"39930","March_2023","EB","EB12","9","Other hard coral",11
"39931","March_2023","EB","EB12","9","Plating Acropora",0
"39932","March_2023","EB","EB12","9","Plating Montipora",1
"39933","March_2023","EB","EB12","9","Platygyra",0
"39934","March_2023","EB","EB12","9","Pocilloporidae",0
"39935","March_2023","EB","EB12","9","Porites",0
"39936","March_2023","EB","EB12","9","Red Turf",9
"39937","March_2023","EB","EB12","9","Rubble and Rock",0
"39938","March_2023","EB","EB12","9","Sand",32
"39939","March_2023","EB","EB13","1","Acanthastrea",0
"39940","March_2023","EB","EB13","1","Black Turf",1
"39941","March_2023","EB","EB13","1","Branching Acropora",0
"39942","March_2023","EB","EB13","1","Encrusting Montipora",0
"39943","March_2023","EB","EB13","1","Goniopora",0
"39944","March_2023","EB","EB13","1","Green Turf",0
"39945","March_2023","EB","EB13","1","Macroalgae",23
"39946","March_2023","EB","EB13","1","Other",0
"39947","March_2023","EB","EB13","1","Other Turf",15
"39948","March_2023","EB","EB13","1","Other benthic invertebrates",0
"39949","March_2023","EB","EB13","1","Other hard coral",0
"39950","March_2023","EB","EB13","1","Plating Acropora",0
"39951","March_2023","EB","EB13","1","Plating Montipora",0
"39952","March_2023","EB","EB13","1","Platygyra",0
"39953","March_2023","EB","EB13","1","Pocilloporidae",0
"39954","March_2023","EB","EB13","1","Porites",0
"39955","March_2023","EB","EB13","1","Red Turf",0
"39956","March_2023","EB","EB13","1","Rubble and Rock",0
"39957","March_2023","EB","EB13","1","Sand",61
"39958","March_2023","EB","EB13","10","Acanthastrea",0
"39959","March_2023","EB","EB13","10","Black Turf",11
"39960","March_2023","EB","EB13","10","Branching Acropora",0
"39961","March_2023","EB","EB13","10","Encrusting Montipora",0
"39962","March_2023","EB","EB13","10","Goniopora",0
"39963","March_2023","EB","EB13","10","Green Turf",0
"39964","March_2023","EB","EB13","10","Macroalgae",2
"39965","March_2023","EB","EB13","10","Other",0
"39966","March_2023","EB","EB13","10","Other Turf",11
"39967","March_2023","EB","EB13","10","Other benthic invertebrates",0
"39968","March_2023","EB","EB13","10","Other hard coral",0
"39969","March_2023","EB","EB13","10","Plating Acropora",0
"39970","March_2023","EB","EB13","10","Plating Montipora",0
"39971","March_2023","EB","EB13","10","Platygyra",0
"39972","March_2023","EB","EB13","10","Pocilloporidae",0
"39973","March_2023","EB","EB13","10","Porites",0
"39974","March_2023","EB","EB13","10","Red Turf",6
"39975","March_2023","EB","EB13","10","Rubble and Rock",22
"39976","March_2023","EB","EB13","10","Sand",48
"39977","March_2023","EB","EB13","2","Acanthastrea",0
"39978","March_2023","EB","EB13","2","Black Turf",0
"39979","March_2023","EB","EB13","2","Branching Acropora",0
"39980","March_2023","EB","EB13","2","Encrusting Montipora",0
"39981","March_2023","EB","EB13","2","Goniopora",0
"39982","March_2023","EB","EB13","2","Green Turf",1
"39983","March_2023","EB","EB13","2","Macroalgae",22
"39984","March_2023","EB","EB13","2","Other",0
"39985","March_2023","EB","EB13","2","Other Turf",12
"39986","March_2023","EB","EB13","2","Other benthic invertebrates",0
"39987","March_2023","EB","EB13","2","Other hard coral",0
"39988","March_2023","EB","EB13","2","Plating Acropora",0
"39989","March_2023","EB","EB13","2","Plating Montipora",0
"39990","March_2023","EB","EB13","2","Platygyra",0
"39991","March_2023","EB","EB13","2","Pocilloporidae",0
"39992","March_2023","EB","EB13","2","Porites",0
"39993","March_2023","EB","EB13","2","Red Turf",0
"39994","March_2023","EB","EB13","2","Rubble and Rock",14
"39995","March_2023","EB","EB13","2","Sand",51
"39996","March_2023","EB","EB13","3","Acanthastrea",0
"39997","March_2023","EB","EB13","3","Black Turf",2
"39998","March_2023","EB","EB13","3","Branching Acropora",0
"39999","March_2023","EB","EB13","3","Encrusting Montipora",0
"40000","March_2023","EB","EB13","3","Goniopora",0
"40001","March_2023","EB","EB13","3","Green Turf",0
"40002","March_2023","EB","EB13","3","Macroalgae",1
"40003","March_2023","EB","EB13","3","Other",0
"40004","March_2023","EB","EB13","3","Other Turf",28
"40005","March_2023","EB","EB13","3","Other benthic invertebrates",0
"40006","March_2023","EB","EB13","3","Other hard coral",0
"40007","March_2023","EB","EB13","3","Plating Acropora",0
"40008","March_2023","EB","EB13","3","Plating Montipora",0
"40009","March_2023","EB","EB13","3","Platygyra",0
"40010","March_2023","EB","EB13","3","Pocilloporidae",0
"40011","March_2023","EB","EB13","3","Porites",0
"40012","March_2023","EB","EB13","3","Red Turf",0
"40013","March_2023","EB","EB13","3","Rubble and Rock",5
"40014","March_2023","EB","EB13","3","Sand",64
"40015","March_2023","EB","EB13","4","Acanthastrea",0
"40016","March_2023","EB","EB13","4","Black Turf",0
"40017","March_2023","EB","EB13","4","Branching Acropora",0
"40018","March_2023","EB","EB13","4","Encrusting Montipora",0
"40019","March_2023","EB","EB13","4","Goniopora",0
"40020","March_2023","EB","EB13","4","Green Turf",0
"40021","March_2023","EB","EB13","4","Macroalgae",5
"40022","March_2023","EB","EB13","4","Other",0
"40023","March_2023","EB","EB13","4","Other Turf",30
"40024","March_2023","EB","EB13","4","Other benthic invertebrates",0
"40025","March_2023","EB","EB13","4","Other hard coral",0
"40026","March_2023","EB","EB13","4","Plating Acropora",0
"40027","March_2023","EB","EB13","4","Plating Montipora",0
"40028","March_2023","EB","EB13","4","Platygyra",0
"40029","March_2023","EB","EB13","4","Pocilloporidae",0
"40030","March_2023","EB","EB13","4","Porites",0
"40031","March_2023","EB","EB13","4","Red Turf",3
"40032","March_2023","EB","EB13","4","Rubble and Rock",1
"40033","March_2023","EB","EB13","4","Sand",61
"40034","March_2023","EB","EB13","5","Acanthastrea",0
"40035","March_2023","EB","EB13","5","Black Turf",0
"40036","March_2023","EB","EB13","5","Branching Acropora",0
"40037","March_2023","EB","EB13","5","Encrusting Montipora",0
"40038","March_2023","EB","EB13","5","Goniopora",0
"40039","March_2023","EB","EB13","5","Green Turf",0
"40040","March_2023","EB","EB13","5","Macroalgae",0
"40041","March_2023","EB","EB13","5","Other",0
"40042","March_2023","EB","EB13","5","Other Turf",24
"40043","March_2023","EB","EB13","5","Other benthic invertebrates",0
"40044","March_2023","EB","EB13","5","Other hard coral",0
"40045","March_2023","EB","EB13","5","Plating Acropora",0
"40046","March_2023","EB","EB13","5","Plating Montipora",0
"40047","March_2023","EB","EB13","5","Platygyra",0
"40048","March_2023","EB","EB13","5","Pocilloporidae",0
"40049","March_2023","EB","EB13","5","Porites",0
"40050","March_2023","EB","EB13","5","Red Turf",0
"40051","March_2023","EB","EB13","5","Rubble and Rock",16
"40052","March_2023","EB","EB13","5","Sand",60
"40053","March_2023","EB","EB13","6","Acanthastrea",0
"40054","March_2023","EB","EB13","6","Black Turf",0
"40055","March_2023","EB","EB13","6","Branching Acropora",0
"40056","March_2023","EB","EB13","6","Encrusting Montipora",0
"40057","March_2023","EB","EB13","6","Goniopora",0
"40058","March_2023","EB","EB13","6","Green Turf",0
"40059","March_2023","EB","EB13","6","Macroalgae",4
"40060","March_2023","EB","EB13","6","Other",0
"40061","March_2023","EB","EB13","6","Other Turf",36
"40062","March_2023","EB","EB13","6","Other benthic invertebrates",0
"40063","March_2023","EB","EB13","6","Other hard coral",0
"40064","March_2023","EB","EB13","6","Plating Acropora",0
"40065","March_2023","EB","EB13","6","Plating Montipora",0
"40066","March_2023","EB","EB13","6","Platygyra",0
"40067","March_2023","EB","EB13","6","Pocilloporidae",0
"40068","March_2023","EB","EB13","6","Porites",0
"40069","March_2023","EB","EB13","6","Red Turf",1
"40070","March_2023","EB","EB13","6","Rubble and Rock",17
"40071","March_2023","EB","EB13","6","Sand",42
"40072","March_2023","EB","EB13","7","Acanthastrea",0
"40073","March_2023","EB","EB13","7","Black Turf",9
"40074","March_2023","EB","EB13","7","Branching Acropora",0
"40075","March_2023","EB","EB13","7","Encrusting Montipora",0
"40076","March_2023","EB","EB13","7","Goniopora",0
"40077","March_2023","EB","EB13","7","Green Turf",0
"40078","March_2023","EB","EB13","7","Macroalgae",10
"40079","March_2023","EB","EB13","7","Other",0
"40080","March_2023","EB","EB13","7","Other Turf",21
"40081","March_2023","EB","EB13","7","Other benthic invertebrates",0
"40082","March_2023","EB","EB13","7","Other hard coral",0
"40083","March_2023","EB","EB13","7","Plating Acropora",0
"40084","March_2023","EB","EB13","7","Plating Montipora",0
"40085","March_2023","EB","EB13","7","Platygyra",0
"40086","March_2023","EB","EB13","7","Pocilloporidae",0
"40087","March_2023","EB","EB13","7","Porites",0
"40088","March_2023","EB","EB13","7","Red Turf",5
"40089","March_2023","EB","EB13","7","Rubble and Rock",3
"40090","March_2023","EB","EB13","7","Sand",52
"40091","March_2023","EB","EB13","8","Acanthastrea",0
"40092","March_2023","EB","EB13","8","Black Turf",21
"40093","March_2023","EB","EB13","8","Branching Acropora",0
"40094","March_2023","EB","EB13","8","Encrusting Montipora",0
"40095","March_2023","EB","EB13","8","Goniopora",0
"40096","March_2023","EB","EB13","8","Green Turf",0
"40097","March_2023","EB","EB13","8","Macroalgae",7
"40098","March_2023","EB","EB13","8","Other",0
"40099","March_2023","EB","EB13","8","Other Turf",8
"40100","March_2023","EB","EB13","8","Other benthic invertebrates",0
"40101","March_2023","EB","EB13","8","Other hard coral",0
"40102","March_2023","EB","EB13","8","Plating Acropora",0
"40103","March_2023","EB","EB13","8","Plating Montipora",0
"40104","March_2023","EB","EB13","8","Platygyra",0
"40105","March_2023","EB","EB13","8","Pocilloporidae",0
"40106","March_2023","EB","EB13","8","Porites",0
"40107","March_2023","EB","EB13","8","Red Turf",2
"40108","March_2023","EB","EB13","8","Rubble and Rock",4
"40109","March_2023","EB","EB13","8","Sand",58
"40110","March_2023","EB","EB13","9","Acanthastrea",0
"40111","March_2023","EB","EB13","9","Black Turf",1
"40112","March_2023","EB","EB13","9","Branching Acropora",0
"40113","March_2023","EB","EB13","9","Encrusting Montipora",0
"40114","March_2023","EB","EB13","9","Goniopora",0
"40115","March_2023","EB","EB13","9","Green Turf",0
"40116","March_2023","EB","EB13","9","Macroalgae",9
"40117","March_2023","EB","EB13","9","Other",0
"40118","March_2023","EB","EB13","9","Other Turf",14
"40119","March_2023","EB","EB13","9","Other benthic invertebrates",0
"40120","March_2023","EB","EB13","9","Other hard coral",0
"40121","March_2023","EB","EB13","9","Plating Acropora",0
"40122","March_2023","EB","EB13","9","Plating Montipora",0
"40123","March_2023","EB","EB13","9","Platygyra",0
"40124","March_2023","EB","EB13","9","Pocilloporidae",0
"40125","March_2023","EB","EB13","9","Porites",0
"40126","March_2023","EB","EB13","9","Red Turf",7
"40127","March_2023","EB","EB13","9","Rubble and Rock",30
"40128","March_2023","EB","EB13","9","Sand",39
"40129","March_2023","EB","EB14","1","Acanthastrea",2
"40130","March_2023","EB","EB14","1","Black Turf",2
"40131","March_2023","EB","EB14","1","Branching Acropora",0
"40132","March_2023","EB","EB14","1","Encrusting Montipora",16
"40133","March_2023","EB","EB14","1","Goniopora",1
"40134","March_2023","EB","EB14","1","Green Turf",2
"40135","March_2023","EB","EB14","1","Macroalgae",28
"40136","March_2023","EB","EB14","1","Other",0
"40137","March_2023","EB","EB14","1","Other Turf",17
"40138","March_2023","EB","EB14","1","Other benthic invertebrates",1
"40139","March_2023","EB","EB14","1","Other hard coral",0
"40140","March_2023","EB","EB14","1","Plating Acropora",0
"40141","March_2023","EB","EB14","1","Plating Montipora",0
"40142","March_2023","EB","EB14","1","Platygyra",0
"40143","March_2023","EB","EB14","1","Pocilloporidae",0
"40144","March_2023","EB","EB14","1","Porites",0
"40145","March_2023","EB","EB14","1","Red Turf",11
"40146","March_2023","EB","EB14","1","Rubble and Rock",0
"40147","March_2023","EB","EB14","1","Sand",20
"40148","March_2023","EB","EB14","10","Acanthastrea",0
"40149","March_2023","EB","EB14","10","Black Turf",0
"40150","March_2023","EB","EB14","10","Branching Acropora",0
"40151","March_2023","EB","EB14","10","Encrusting Montipora",16
"40152","March_2023","EB","EB14","10","Goniopora",0
"40153","March_2023","EB","EB14","10","Green Turf",0
"40154","March_2023","EB","EB14","10","Macroalgae",21
"40155","March_2023","EB","EB14","10","Other",0
"40156","March_2023","EB","EB14","10","Other Turf",3
"40157","March_2023","EB","EB14","10","Other benthic invertebrates",2
"40158","March_2023","EB","EB14","10","Other hard coral",0
"40159","March_2023","EB","EB14","10","Plating Acropora",0
"40160","March_2023","EB","EB14","10","Plating Montipora",0
"40161","March_2023","EB","EB14","10","Platygyra",0
"40162","March_2023","EB","EB14","10","Pocilloporidae",0
"40163","March_2023","EB","EB14","10","Porites",0
"40164","March_2023","EB","EB14","10","Red Turf",14
"40165","March_2023","EB","EB14","10","Rubble and Rock",0
"40166","March_2023","EB","EB14","10","Sand",44
"40167","March_2023","EB","EB14","2","Acanthastrea",38
"40168","March_2023","EB","EB14","2","Black Turf",2
"40169","March_2023","EB","EB14","2","Branching Acropora",0
"40170","March_2023","EB","EB14","2","Encrusting Montipora",10
"40171","March_2023","EB","EB14","2","Goniopora",0
"40172","March_2023","EB","EB14","2","Green Turf",0
"40173","March_2023","EB","EB14","2","Macroalgae",8
"40174","March_2023","EB","EB14","2","Other",0
"40175","March_2023","EB","EB14","2","Other Turf",10
"40176","March_2023","EB","EB14","2","Other benthic invertebrates",3
"40177","March_2023","EB","EB14","2","Other hard coral",0
"40178","March_2023","EB","EB14","2","Plating Acropora",15
"40179","March_2023","EB","EB14","2","Plating Montipora",0
"40180","March_2023","EB","EB14","2","Platygyra",1
"40181","March_2023","EB","EB14","2","Pocilloporidae",3
"40182","March_2023","EB","EB14","2","Porites",6
"40183","March_2023","EB","EB14","2","Red Turf",0
"40184","March_2023","EB","EB14","2","Rubble and Rock",0
"40185","March_2023","EB","EB14","2","Sand",4
"40186","March_2023","EB","EB14","3","Acanthastrea",0
"40187","March_2023","EB","EB14","3","Black Turf",0
"40188","March_2023","EB","EB14","3","Branching Acropora",0
"40189","March_2023","EB","EB14","3","Encrusting Montipora",9
"40190","March_2023","EB","EB14","3","Goniopora",0
"40191","March_2023","EB","EB14","3","Green Turf",0
"40192","March_2023","EB","EB14","3","Macroalgae",10
"40193","March_2023","EB","EB14","3","Other",0
"40194","March_2023","EB","EB14","3","Other Turf",7
"40195","March_2023","EB","EB14","3","Other benthic invertebrates",0
"40196","March_2023","EB","EB14","3","Other hard coral",0
"40197","March_2023","EB","EB14","3","Plating Acropora",53
"40198","March_2023","EB","EB14","3","Plating Montipora",0
"40199","March_2023","EB","EB14","3","Platygyra",0
"40200","March_2023","EB","EB14","3","Pocilloporidae",0
"40201","March_2023","EB","EB14","3","Porites",0
"40202","March_2023","EB","EB14","3","Red Turf",2
"40203","March_2023","EB","EB14","3","Rubble and Rock",0
"40204","March_2023","EB","EB14","3","Sand",19
"40205","March_2023","EB","EB14","4","Acanthastrea",0
"40206","March_2023","EB","EB14","4","Black Turf",0
"40207","March_2023","EB","EB14","4","Branching Acropora",0
"40208","March_2023","EB","EB14","4","Encrusting Montipora",7
"40209","March_2023","EB","EB14","4","Goniopora",0
"40210","March_2023","EB","EB14","4","Green Turf",0
"40211","March_2023","EB","EB14","4","Macroalgae",3
"40212","March_2023","EB","EB14","4","Other",0
"40213","March_2023","EB","EB14","4","Other Turf",3
"40214","March_2023","EB","EB14","4","Other benthic invertebrates",0
"40215","March_2023","EB","EB14","4","Other hard coral",0
"40216","March_2023","EB","EB14","4","Plating Acropora",72
"40217","March_2023","EB","EB14","4","Plating Montipora",1
"40218","March_2023","EB","EB14","4","Platygyra",0
"40219","March_2023","EB","EB14","4","Pocilloporidae",0
"40220","March_2023","EB","EB14","4","Porites",0
"40221","March_2023","EB","EB14","4","Red Turf",7
"40222","March_2023","EB","EB14","4","Rubble and Rock",0
"40223","March_2023","EB","EB14","4","Sand",7
"40224","March_2023","EB","EB14","5","Acanthastrea",0
"40225","March_2023","EB","EB14","5","Black Turf",1
"40226","March_2023","EB","EB14","5","Branching Acropora",0
"40227","March_2023","EB","EB14","5","Encrusting Montipora",46
"40228","March_2023","EB","EB14","5","Goniopora",0
"40229","March_2023","EB","EB14","5","Green Turf",0
"40230","March_2023","EB","EB14","5","Macroalgae",9
"40231","March_2023","EB","EB14","5","Other",0
"40232","March_2023","EB","EB14","5","Other Turf",11
"40233","March_2023","EB","EB14","5","Other benthic invertebrates",1
"40234","March_2023","EB","EB14","5","Other hard coral",0
"40235","March_2023","EB","EB14","5","Plating Acropora",1
"40236","March_2023","EB","EB14","5","Plating Montipora",8
"40237","March_2023","EB","EB14","5","Platygyra",0
"40238","March_2023","EB","EB14","5","Pocilloporidae",0
"40239","March_2023","EB","EB14","5","Porites",0
"40240","March_2023","EB","EB14","5","Red Turf",6
"40241","March_2023","EB","EB14","5","Rubble and Rock",1
"40242","March_2023","EB","EB14","5","Sand",16
"40243","March_2023","EB","EB14","6","Acanthastrea",0
"40244","March_2023","EB","EB14","6","Black Turf",0
"40245","March_2023","EB","EB14","6","Branching Acropora",0
"40246","March_2023","EB","EB14","6","Encrusting Montipora",84
"40247","March_2023","EB","EB14","6","Goniopora",0
"40248","March_2023","EB","EB14","6","Green Turf",0
"40249","March_2023","EB","EB14","6","Macroalgae",3
"40250","March_2023","EB","EB14","6","Other",0
"40251","March_2023","EB","EB14","6","Other Turf",1
"40252","March_2023","EB","EB14","6","Other benthic invertebrates",2
"40253","March_2023","EB","EB14","6","Other hard coral",0
"40254","March_2023","EB","EB14","6","Plating Acropora",0
"40255","March_2023","EB","EB14","6","Plating Montipora",2
"40256","March_2023","EB","EB14","6","Platygyra",0
"40257","March_2023","EB","EB14","6","Pocilloporidae",0
"40258","March_2023","EB","EB14","6","Porites",0
"40259","March_2023","EB","EB14","6","Red Turf",1
"40260","March_2023","EB","EB14","6","Rubble and Rock",0
"40261","March_2023","EB","EB14","6","Sand",7
"40262","March_2023","EB","EB14","7","Acanthastrea",0
"40263","March_2023","EB","EB14","7","Black Turf",0
"40264","March_2023","EB","EB14","7","Branching Acropora",0
"40265","March_2023","EB","EB14","7","Encrusting Montipora",96
"40266","March_2023","EB","EB14","7","Goniopora",0
"40267","March_2023","EB","EB14","7","Green Turf",0
"40268","March_2023","EB","EB14","7","Macroalgae",0
"40269","March_2023","EB","EB14","7","Other",0
"40270","March_2023","EB","EB14","7","Other Turf",1
"40271","March_2023","EB","EB14","7","Other benthic invertebrates",0
"40272","March_2023","EB","EB14","7","Other hard coral",0
"40273","March_2023","EB","EB14","7","Plating Acropora",0
"40274","March_2023","EB","EB14","7","Plating Montipora",0
"40275","March_2023","EB","EB14","7","Platygyra",0
"40276","March_2023","EB","EB14","7","Pocilloporidae",0
"40277","March_2023","EB","EB14","7","Porites",0
"40278","March_2023","EB","EB14","7","Red Turf",1
"40279","March_2023","EB","EB14","7","Rubble and Rock",0
"40280","March_2023","EB","EB14","7","Sand",2
"40281","March_2023","EB","EB14","8","Acanthastrea",0
"40282","March_2023","EB","EB14","8","Black Turf",1
"40283","March_2023","EB","EB14","8","Branching Acropora",1
"40284","March_2023","EB","EB14","8","Encrusting Montipora",9
"40285","March_2023","EB","EB14","8","Goniopora",1
"40286","March_2023","EB","EB14","8","Green Turf",3
"40287","March_2023","EB","EB14","8","Macroalgae",7
"40288","March_2023","EB","EB14","8","Other",0
"40289","March_2023","EB","EB14","8","Other Turf",5
"40290","March_2023","EB","EB14","8","Other benthic invertebrates",0
"40291","March_2023","EB","EB14","8","Other hard coral",0
"40292","March_2023","EB","EB14","8","Plating Acropora",5
"40293","March_2023","EB","EB14","8","Plating Montipora",52
"40294","March_2023","EB","EB14","8","Platygyra",0
"40295","March_2023","EB","EB14","8","Pocilloporidae",0
"40296","March_2023","EB","EB14","8","Porites",0
"40297","March_2023","EB","EB14","8","Red Turf",2
"40298","March_2023","EB","EB14","8","Rubble and Rock",0
"40299","March_2023","EB","EB14","8","Sand",14
"40300","March_2023","EB","EB14","9","Acanthastrea",0
"40301","March_2023","EB","EB14","9","Black Turf",1
"40302","March_2023","EB","EB14","9","Branching Acropora",0
"40303","March_2023","EB","EB14","9","Encrusting Montipora",35
"40304","March_2023","EB","EB14","9","Goniopora",0
"40305","March_2023","EB","EB14","9","Green Turf",0
"40306","March_2023","EB","EB14","9","Macroalgae",10
"40307","March_2023","EB","EB14","9","Other",0
"40308","March_2023","EB","EB14","9","Other Turf",2
"40309","March_2023","EB","EB14","9","Other benthic invertebrates",1
"40310","March_2023","EB","EB14","9","Other hard coral",0
"40311","March_2023","EB","EB14","9","Plating Acropora",0
"40312","March_2023","EB","EB14","9","Plating Montipora",25
"40313","March_2023","EB","EB14","9","Platygyra",0
"40314","March_2023","EB","EB14","9","Pocilloporidae",0
"40315","March_2023","EB","EB14","9","Porites",0
"40316","March_2023","EB","EB14","9","Red Turf",1
"40317","March_2023","EB","EB14","9","Rubble and Rock",0
"40318","March_2023","EB","EB14","9","Sand",25
"40319","March_2023","EB","EB15","1","Acanthastrea",0
"40320","March_2023","EB","EB15","1","Black Turf",4
"40321","March_2023","EB","EB15","1","Branching Acropora",0
"40322","March_2023","EB","EB15","1","Encrusting Montipora",52
"40323","March_2023","EB","EB15","1","Goniopora",1
"40324","March_2023","EB","EB15","1","Green Turf",1
"40325","March_2023","EB","EB15","1","Macroalgae",18
"40326","March_2023","EB","EB15","1","Other",0
"40327","March_2023","EB","EB15","1","Other Turf",9
"40328","March_2023","EB","EB15","1","Other benthic invertebrates",0
"40329","March_2023","EB","EB15","1","Other hard coral",0
"40330","March_2023","EB","EB15","1","Plating Acropora",0
"40331","March_2023","EB","EB15","1","Plating Montipora",10
"40332","March_2023","EB","EB15","1","Platygyra",0
"40333","March_2023","EB","EB15","1","Pocilloporidae",0
"40334","March_2023","EB","EB15","1","Porites",0
"40335","March_2023","EB","EB15","1","Red Turf",0
"40336","March_2023","EB","EB15","1","Rubble and Rock",0
"40337","March_2023","EB","EB15","1","Sand",5
"40338","March_2023","EB","EB15","10","Acanthastrea",0
"40339","March_2023","EB","EB15","10","Black Turf",0
"40340","March_2023","EB","EB15","10","Branching Acropora",0
"40341","March_2023","EB","EB15","10","Encrusting Montipora",0
"40342","March_2023","EB","EB15","10","Goniopora",0
"40343","March_2023","EB","EB15","10","Green Turf",0
"40344","March_2023","EB","EB15","10","Macroalgae",13
"40345","March_2023","EB","EB15","10","Other",0
"40346","March_2023","EB","EB15","10","Other Turf",0
"40347","March_2023","EB","EB15","10","Other benthic invertebrates",0
"40348","March_2023","EB","EB15","10","Other hard coral",0
"40349","March_2023","EB","EB15","10","Plating Acropora",0
"40350","March_2023","EB","EB15","10","Plating Montipora",0
"40351","March_2023","EB","EB15","10","Platygyra",0
"40352","March_2023","EB","EB15","10","Pocilloporidae",0
"40353","March_2023","EB","EB15","10","Porites",0
"40354","March_2023","EB","EB15","10","Red Turf",0
"40355","March_2023","EB","EB15","10","Rubble and Rock",0
"40356","March_2023","EB","EB15","10","Sand",87
"40357","March_2023","EB","EB15","2","Acanthastrea",0
"40358","March_2023","EB","EB15","2","Black Turf",15
"40359","March_2023","EB","EB15","2","Branching Acropora",0
"40360","March_2023","EB","EB15","2","Encrusting Montipora",31
"40361","March_2023","EB","EB15","2","Goniopora",0
"40362","March_2023","EB","EB15","2","Green Turf",1
"40363","March_2023","EB","EB15","2","Macroalgae",19
"40364","March_2023","EB","EB15","2","Other",0
"40365","March_2023","EB","EB15","2","Other Turf",7
"40366","March_2023","EB","EB15","2","Other benthic invertebrates",0
"40367","March_2023","EB","EB15","2","Other hard coral",0
"40368","March_2023","EB","EB15","2","Plating Acropora",0
"40369","March_2023","EB","EB15","2","Plating Montipora",1
"40370","March_2023","EB","EB15","2","Platygyra",0
"40371","March_2023","EB","EB15","2","Pocilloporidae",2
"40372","March_2023","EB","EB15","2","Porites",0
"40373","March_2023","EB","EB15","2","Red Turf",19
"40374","March_2023","EB","EB15","2","Rubble and Rock",1
"40375","March_2023","EB","EB15","2","Sand",4
"40376","March_2023","EB","EB15","3","Acanthastrea",0
"40377","March_2023","EB","EB15","3","Black Turf",19
"40378","March_2023","EB","EB15","3","Branching Acropora",0
"40379","March_2023","EB","EB15","3","Encrusting Montipora",0
"40380","March_2023","EB","EB15","3","Goniopora",0
"40381","March_2023","EB","EB15","3","Green Turf",1
"40382","March_2023","EB","EB15","3","Macroalgae",37
"40383","March_2023","EB","EB15","3","Other",0
"40384","March_2023","EB","EB15","3","Other Turf",10
"40385","March_2023","EB","EB15","3","Other benthic invertebrates",0
"40386","March_2023","EB","EB15","3","Other hard coral",0
"40387","March_2023","EB","EB15","3","Plating Acropora",0
"40388","March_2023","EB","EB15","3","Plating Montipora",24
"40389","March_2023","EB","EB15","3","Platygyra",0
"40390","March_2023","EB","EB15","3","Pocilloporidae",0
"40391","March_2023","EB","EB15","3","Porites",0
"40392","March_2023","EB","EB15","3","Red Turf",4
"40393","March_2023","EB","EB15","3","Rubble and Rock",0
"40394","March_2023","EB","EB15","3","Sand",5
"40395","March_2023","EB","EB15","4","Acanthastrea",0
"40396","March_2023","EB","EB15","4","Black Turf",7
"40397","March_2023","EB","EB15","4","Branching Acropora",0
"40398","March_2023","EB","EB15","4","Encrusting Montipora",0
"40399","March_2023","EB","EB15","4","Goniopora",0
"40400","March_2023","EB","EB15","4","Green Turf",3
"40401","March_2023","EB","EB15","4","Macroalgae",26
"40402","March_2023","EB","EB15","4","Other",0
"40403","March_2023","EB","EB15","4","Other Turf",14
"40404","March_2023","EB","EB15","4","Other benthic invertebrates",0
"40405","March_2023","EB","EB15","4","Other hard coral",0
"40406","March_2023","EB","EB15","4","Plating Acropora",0
"40407","March_2023","EB","EB15","4","Plating Montipora",0
"40408","March_2023","EB","EB15","4","Platygyra",0
