"","TP","Site","Transect_ID","Main_groups","avg.cover"
"548","Dec_2020","EB","EB03","Red Turf",0.2
"549","Dec_2020","EB","EB03","Rubble and Rock",0
"550","Dec_2020","EB","EB03","Sand",10.5
"551","Dec_2020","EB","EB04","Black Turf",11.4
"552","Dec_2020","EB","EB04","Green Turf",3
"553","Dec_2020","EB","EB04","Hard coral",32.2
"554","Dec_2020","EB","EB04","Macroalgae",19.1
"555","Dec_2020","EB","EB04","Other",0
"556","Dec_2020","EB","EB04","Other Turf",10.2
"557","Dec_2020","EB","EB04","Other benthic invertebrates",2
"558","Dec_2020","EB","EB04","Red Turf",0.2
"559","Dec_2020","EB","EB04","Rubble and Rock",0.5
"560","Dec_2020","EB","EB04","Sand",21.4
"561","Dec_2020","EB","EB05","Black Turf",15.9
"562","Dec_2020","EB","EB05","Green Turf",4.1
"563","Dec_2020","EB","EB05","Hard coral",34
"564","Dec_2020","EB","EB05","Macroalgae",13.8
"565","Dec_2020","EB","EB05","Other",0
"566","Dec_2020","EB","EB05","Other Turf",7.9
"567","Dec_2020","EB","EB05","Other benthic invertebrates",0.8
"568","Dec_2020","EB","EB05","Red Turf",0.1
"569","Dec_2020","EB","EB05","Rubble and Rock",0.9
"570","Dec_2020","EB","EB05","Sand",22.5
"571","Dec_2020","EB","EB06","Black Turf",12.6
"572","Dec_2020","EB","EB06","Green Turf",1.5
"573","Dec_2020","EB","EB06","Hard coral",11.8
"574","Dec_2020","EB","EB06","Macroalgae",15.5
"575","Dec_2020","EB","EB06","Other",0
"576","Dec_2020","EB","EB06","Other Turf",6.9
"577","Dec_2020","EB","EB06","Other benthic invertebrates",3
"578","Dec_2020","EB","EB06","Red Turf",0
"579","Dec_2020","EB","EB06","Rubble and Rock",1.1
"580","Dec_2020","EB","EB06","Sand",47.6
"581","Dec_2020","EB","EB07","Black Turf",8.6
"582","Dec_2020","EB","EB07","Green Turf",1.1
"583","Dec_2020","EB","EB07","Hard coral",35.1
"584","Dec_2020","EB","EB07","Macroalgae",11.3
"585","Dec_2020","EB","EB07","Other",0
"586","Dec_2020","EB","EB07","Other Turf",8.6
"587","Dec_2020","EB","EB07","Other benthic invertebrates",0
"588","Dec_2020","EB","EB07","Red Turf",0
"589","Dec_2020","EB","EB07","Rubble and Rock",1.1
"590","Dec_2020","EB","EB07","Sand",34.2
"591","Dec_2020","EB","EB08","Black Turf",3.4
"592","Dec_2020","EB","EB08","Green Turf",2.2
"593","Dec_2020","EB","EB08","Hard coral",71.4
"594","Dec_2020","EB","EB08","Macroalgae",10.8
"595","Dec_2020","EB","EB08","Other",0
"596","Dec_2020","EB","EB08","Other Turf",7.6
"597","Dec_2020","EB","EB08","Other benthic invertebrates",0.2
"598","Dec_2020","EB","EB08","Red Turf",0
"599","Dec_2020","EB","EB08","Rubble and Rock",0.4
"600","Dec_2020","EB","EB08","Sand",4
"601","Dec_2020","EB","EB09","Black Turf",1.7
"602","Dec_2020","EB","EB09","Green Turf",0.1
"603","Dec_2020","EB","EB09","Hard coral",49.2
"604","Dec_2020","EB","EB09","Macroalgae",12.9
"605","Dec_2020","EB","EB09","Other",0
"606","Dec_2020","EB","EB09","Other Turf",5.9
"607","Dec_2020","EB","EB09","Other benthic invertebrates",3.8
"608","Dec_2020","EB","EB09","Red Turf",0
"609","Dec_2020","EB","EB09","Rubble and Rock",1.2
"610","Dec_2020","EB","EB09","Sand",25.2
"611","Dec_2020","SB","SB01","Black Turf",6.9
"612","Dec_2020","SB","SB01","Green Turf",0.3
"613","Dec_2020","SB","SB01","Hard coral",28.2
"614","Dec_2020","SB","SB01","Macroalgae",24.5
"615","Dec_2020","SB","SB01","Other",0
"616","Dec_2020","SB","SB01","Other Turf",3.4
"617","Dec_2020","SB","SB01","Other benthic invertebrates",0
"618","Dec_2020","SB","SB01","Red Turf",0.2
"619","Dec_2020","SB","SB01","Rubble and Rock",0.1
"620","Dec_2020","SB","SB01","Sand",36.4
"621","Dec_2020","SB","SB02","Black Turf",26.3
"622","Dec_2020","SB","SB02","Green Turf",0.9
"623","Dec_2020","SB","SB02","Hard coral",25.6
"624","Dec_2020","SB","SB02","Macroalgae",12.8
"625","Dec_2020","SB","SB02","Other",0
"626","Dec_2020","SB","SB02","Other Turf",2.7
"627","Dec_2020","SB","SB02","Other benthic invertebrates",0.1
"628","Dec_2020","SB","SB02","Red Turf",1
"629","Dec_2020","SB","SB02","Rubble and Rock",0.1
"630","Dec_2020","SB","SB02","Sand",30.5
"631","Dec_2020","SB","SB03","Black Turf",27.4
"632","Dec_2020","SB","SB03","Green Turf",2.1
"633","Dec_2020","SB","SB03","Hard coral",45.9
"634","Dec_2020","SB","SB03","Macroalgae",6.9
"635","Dec_2020","SB","SB03","Other",0
"636","Dec_2020","SB","SB03","Other Turf",2.3
"637","Dec_2020","SB","SB03","Other benthic invertebrates",0
"638","Dec_2020","SB","SB03","Red Turf",0.3
"639","Dec_2020","SB","SB03","Rubble and Rock",0.4
"640","Dec_2020","SB","SB03","Sand",14.7
"641","Dec_2020","SB","SB04","Black Turf",27.9
"642","Dec_2020","SB","SB04","Green Turf",2.3
"643","Dec_2020","SB","SB04","Hard coral",50.8
"644","Dec_2020","SB","SB04","Macroalgae",7.9
"645","Dec_2020","SB","SB04","Other",0
"646","Dec_2020","SB","SB04","Other Turf",3.2
"647","Dec_2020","SB","SB04","Other benthic invertebrates",0.1
"648","Dec_2020","SB","SB04","Red Turf",0.1
"649","Dec_2020","SB","SB04","Rubble and Rock",0
"650","Dec_2020","SB","SB04","Sand",7.7
"651","Dec_2020","SB","SB05","Black Turf",26.8
"652","Dec_2020","SB","SB05","Green Turf",1.6
"653","Dec_2020","SB","SB05","Hard coral",46
"654","Dec_2020","SB","SB05","Macroalgae",12
"655","Dec_2020","SB","SB05","Other",0
"656","Dec_2020","SB","SB05","Other Turf",4.1
"657","Dec_2020","SB","SB05","Other benthic invertebrates",0.1
"658","Dec_2020","SB","SB05","Red Turf",1.4
"659","Dec_2020","SB","SB05","Rubble and Rock",0.4
"660","Dec_2020","SB","SB05","Sand",7.6
"661","Dec_2020","SB","SB06","Black Turf",12.4
"662","Dec_2020","SB","SB06","Green Turf",1
"663","Dec_2020","SB","SB06","Hard coral",24.2
"664","Dec_2020","SB","SB06","Macroalgae",18.6
"665","Dec_2020","SB","SB06","Other",0
"666","Dec_2020","SB","SB06","Other Turf",17.7
"667","Dec_2020","SB","SB06","Other benthic invertebrates",0
"668","Dec_2020","SB","SB06","Red Turf",10.5
"669","Dec_2020","SB","SB06","Rubble and Rock",3.6
"670","Dec_2020","SB","SB06","Sand",12
"671","Dec_2020","SB","SB07","Black Turf",20.9
"672","Dec_2020","SB","SB07","Green Turf",2.9
"673","Dec_2020","SB","SB07","Hard coral",26.2
"674","Dec_2020","SB","SB07","Macroalgae",18.4
"675","Dec_2020","SB","SB07","Other",0
"676","Dec_2020","SB","SB07","Other Turf",7.2
"677","Dec_2020","SB","SB07","Other benthic invertebrates",0
"678","Dec_2020","SB","SB07","Red Turf",2.9
"679","Dec_2020","SB","SB07","Rubble and Rock",1.2
"680","Dec_2020","SB","SB07","Sand",20.3
"681","Dec_2020","SB","SB08","Black Turf",26.3
"682","Dec_2020","SB","SB08","Green Turf",1.8
"683","Dec_2020","SB","SB08","Hard coral",31.6
"684","Dec_2020","SB","SB08","Macroalgae",15.2
"685","Dec_2020","SB","SB08","Other",0
"686","Dec_2020","SB","SB08","Other Turf",9.1
"687","Dec_2020","SB","SB08","Other benthic invertebrates",0
"688","Dec_2020","SB","SB08","Red Turf",1.5
"689","Dec_2020","SB","SB08","Rubble and Rock",0.6
"690","Dec_2020","SB","SB08","Sand",13.9
"691","Dec_2020","SB","SB09","Black Turf",5
"692","Dec_2020","SB","SB09","Green Turf",1.2
"693","Dec_2020","SB","SB09","Hard coral",17.7
"694","Dec_2020","SB","SB09","Macroalgae",20.7
"695","Dec_2020","SB","SB09","Other",0
"696","Dec_2020","SB","SB09","Other Turf",24.2
"697","Dec_2020","SB","SB09","Other benthic invertebrates",0
"698","Dec_2020","SB","SB09","Red Turf",0.3
"699","Dec_2020","SB","SB09","Rubble and Rock",0.2
"700","Dec_2020","SB","SB09","Sand",30.7
"701","Dec_2020","SB","SB10","Black Turf",10.6
"702","Dec_2020","SB","SB10","Green Turf",0.6
"703","Dec_2020","SB","SB10","Hard coral",34.2
"704","Dec_2020","SB","SB10","Macroalgae",32.2
"705","Dec_2020","SB","SB10","Other",0
"706","Dec_2020","SB","SB10","Other Turf",9.5
"707","Dec_2020","SB","SB10","Other benthic invertebrates",0
"708","Dec_2020","SB","SB10","Red Turf",1.7
"709","Dec_2020","SB","SB10","Rubble and Rock",4.9
"710","Dec_2020","SB","SB10","Sand",6.3
"711","Dec_2020","SB","SB11","Black Turf",21.4
"712","Dec_2020","SB","SB11","Green Turf",1
"713","Dec_2020","SB","SB11","Hard coral",16.8
"714","Dec_2020","SB","SB11","Macroalgae",7.3
"715","Dec_2020","SB","SB11","Other",0
"716","Dec_2020","SB","SB11","Other Turf",13.4
"717","Dec_2020","SB","SB11","Other benthic invertebrates",0.3
"718","Dec_2020","SB","SB11","Red Turf",0.1
"719","Dec_2020","SB","SB11","Rubble and Rock",4.2
"720","Dec_2020","SB","SB11","Sand",35.5
"721","Dec_2020","SB","SB12","Black Turf",17
"722","Dec_2020","SB","SB12","Green Turf",0.9
"723","Dec_2020","SB","SB12","Hard coral",21
"724","Dec_2020","SB","SB12","Macroalgae",11.2
"725","Dec_2020","SB","SB12","Other",0
"726","Dec_2020","SB","SB12","Other Turf",12.1
"727","Dec_2020","SB","SB12","Other benthic invertebrates",0.4
"728","Dec_2020","SB","SB12","Red Turf",0.6
"729","Dec_2020","SB","SB12","Rubble and Rock",3.5
"730","Dec_2020","SB","SB12","Sand",33.3
"731","Dec_2020","SB","SB13","Black Turf",24.9
"732","Dec_2020","SB","SB13","Green Turf",0.7
"733","Dec_2020","SB","SB13","Hard coral",26.6
"734","Dec_2020","SB","SB13","Macroalgae",11.7
"735","Dec_2020","SB","SB13","Other",0
"736","Dec_2020","SB","SB13","Other Turf",4.6
"737","Dec_2020","SB","SB13","Other benthic invertebrates",0.2
"738","Dec_2020","SB","SB13","Red Turf",1.3
"739","Dec_2020","SB","SB13","Rubble and Rock",1.2
"740","Dec_2020","SB","SB13","Sand",28.8
"741","Dec_2020","SB","SB14","Black Turf",9.2
"742","Dec_2020","SB","SB14","Green Turf",0
"743","Dec_2020","SB","SB14","Hard coral",20.7
"744","Dec_2020","SB","SB14","Macroalgae",7.5
"745","Dec_2020","SB","SB14","Other",0
"746","Dec_2020","SB","SB14","Other Turf",4.6
"747","Dec_2020","SB","SB14","Other benthic invertebrates",0
"748","Dec_2020","SB","SB14","Red Turf",0.4
"749","Dec_2020","SB","SB14","Rubble and Rock",1.5
"750","Dec_2020","SB","SB14","Sand",56.1
"751","Dec_2020","SB","SB15","Black Turf",6
"752","Dec_2020","SB","SB15","Green Turf",0.2
"753","Dec_2020","SB","SB15","Hard coral",27.2
"754","Dec_2020","SB","SB15","Macroalgae",14.4
"755","Dec_2020","SB","SB15","Other",0
"756","Dec_2020","SB","SB15","Other Turf",6.3
"757","Dec_2020","SB","SB15","Other benthic invertebrates",0
"758","Dec_2020","SB","SB15","Red Turf",0.4
"759","Dec_2020","SB","SB15","Rubble and Rock",0.8
"760","Dec_2020","SB","SB15","Sand",44.7
"761","Dec_2020","SB","SB16","Black Turf",37.3
"762","Dec_2020","SB","SB16","Green Turf",1.3
"763","Dec_2020","SB","SB16","Hard coral",15.8
"764","Dec_2020","SB","SB16","Macroalgae",21.4
"765","Dec_2020","SB","SB16","Other",0
"766","Dec_2020","SB","SB16","Other Turf",3
"767","Dec_2020","SB","SB16","Other benthic invertebrates",0
"768","Dec_2020","SB","SB16","Red Turf",0.7
"769","Dec_2020","SB","SB16","Rubble and Rock",0.6
"770","Dec_2020","SB","SB16","Sand",19.9
"771","Dec_2020","SB","SB17","Black Turf",9
"772","Dec_2020","SB","SB17","Green Turf",0.1
"773","Dec_2020","SB","SB17","Hard coral",4.5
"774","Dec_2020","SB","SB17","Macroalgae",21.9
"775","Dec_2020","SB","SB17","Other",0
"776","Dec_2020","SB","SB17","Other Turf",23.7
"777","Dec_2020","SB","SB17","Other benthic invertebrates",0.8
"778","Dec_2020","SB","SB17","Red Turf",1.6
"779","Dec_2020","SB","SB17","Rubble and Rock",1.4
"780","Dec_2020","SB","SB17","Sand",37
"781","Dec_2020","SB","SB18","Black Turf",13.8
"782","Dec_2020","SB","SB18","Green Turf",0.3
"783","Dec_2020","SB","SB18","Hard coral",0
"784","Dec_2020","SB","SB18","Macroalgae",18
"785","Dec_2020","SB","SB18","Other",0
"786","Dec_2020","SB","SB18","Other Turf",15.2
"787","Dec_2020","SB","SB18","Other benthic invertebrates",0
"788","Dec_2020","SB","SB18","Red Turf",1.5
"789","Dec_2020","SB","SB18","Rubble and Rock",0.9
"790","Dec_2020","SB","SB18","Sand",50.3
"791","Dec_2020","SB","SB19","Black Turf",20.3
"792","Dec_2020","SB","SB19","Green Turf",0.7
"793","Dec_2020","SB","SB19","Hard coral",18.3
"794","Dec_2020","SB","SB19","Macroalgae",15.1
"795","Dec_2020","SB","SB19","Other",0
"796","Dec_2020","SB","SB19","Other Turf",5.2
"797","Dec_2020","SB","SB19","Other benthic invertebrates",1.1
"798","Dec_2020","SB","SB19","Red Turf",0.7
"799","Dec_2020","SB","SB19","Rubble and Rock",1.2
"800","Dec_2020","SB","SB19","Sand",37.4
"801","Dec_2020","SB","SB20","Black Turf",12.2
"802","Dec_2020","SB","SB20","Green Turf",0.6
"803","Dec_2020","SB","SB20","Hard coral",24
"804","Dec_2020","SB","SB20","Macroalgae",3.5
"805","Dec_2020","SB","SB20","Other",0
"806","Dec_2020","SB","SB20","Other Turf",13
"807","Dec_2020","SB","SB20","Other benthic invertebrates",0.2
"808","Dec_2020","SB","SB20","Red Turf",0.1
"809","Dec_2020","SB","SB20","Rubble and Rock",1.4
"810","Dec_2020","SB","SB20","Sand",45
"811","Dec_2022","CE","EM1","Black Turf",0.7
"812","Dec_2022","CE","EM1","Green Turf",0.4
"813","Dec_2022","CE","EM1","Hard coral",56.3
"814","Dec_2022","CE","EM1","Macroalgae",25.9
"815","Dec_2022","CE","EM1","Other",0
"816","Dec_2022","CE","EM1","Other Turf",5
"817","Dec_2022","CE","EM1","Other benthic invertebrates",0.2
"818","Dec_2022","CE","EM1","Red Turf",0.6
"819","Dec_2022","CE","EM1","Rubble and Rock",0.9
"820","Dec_2022","CE","EM1","Sand",10
"821","Dec_2022","CE","EM2","Black Turf",0.3
"822","Dec_2022","CE","EM2","Green Turf",0
"823","Dec_2022","CE","EM2","Hard coral",17.4
"824","Dec_2022","CE","EM2","Macroalgae",37.2
"825","Dec_2022","CE","EM2","Other",0
"826","Dec_2022","CE","EM2","Other Turf",3.6
"827","Dec_2022","CE","EM2","Other benthic invertebrates",1.9
"828","Dec_2022","CE","EM2","Red Turf",0.3
"829","Dec_2022","CE","EM2","Rubble and Rock",4.2
"830","Dec_2022","CE","EM2","Sand",35.1
"831","Dec_2022","CE","EM3","Black Turf",3.8
"832","Dec_2022","CE","EM3","Green Turf",0
"833","Dec_2022","CE","EM3","Hard coral",42.6
"834","Dec_2022","CE","EM3","Macroalgae",18.7
"835","Dec_2022","CE","EM3","Other",0
"836","Dec_2022","CE","EM3","Other Turf",3.8
"837","Dec_2022","CE","EM3","Other benthic invertebrates",0.1
"838","Dec_2022","CE","EM3","Red Turf",0.2
"839","Dec_2022","CE","EM3","Rubble and Rock",1.6
"840","Dec_2022","CE","EM3","Sand",29.2
"841","Dec_2022","CE","EM4","Black Turf",1.9
"842","Dec_2022","CE","EM4","Green Turf",0.1
"843","Dec_2022","CE","EM4","Hard coral",51.8
"844","Dec_2022","CE","EM4","Macroalgae",20.4
"845","Dec_2022","CE","EM4","Other",0
"846","Dec_2022","CE","EM4","Other Turf",7.7
"847","Dec_2022","CE","EM4","Other benthic invertebrates",1.2
"848","Dec_2022","CE","EM4","Red Turf",1.1
"849","Dec_2022","CE","EM4","Rubble and Rock",0.3
"850","Dec_2022","CE","EM4","Sand",15.5
"851","Dec_2022","CE","EM5","Black Turf",3.5
"852","Dec_2022","CE","EM5","Green Turf",0.4
"853","Dec_2022","CE","EM5","Hard coral",39.2
"854","Dec_2022","CE","EM5","Macroalgae",24.4
"855","Dec_2022","CE","EM5","Other",0
"856","Dec_2022","CE","EM5","Other Turf",5.7
"857","Dec_2022","CE","EM5","Other benthic invertebrates",0.7
"858","Dec_2022","CE","EM5","Red Turf",0.5
"859","Dec_2022","CE","EM5","Rubble and Rock",3.7
"860","Dec_2022","CE","EM5","Sand",21.9
"861","Dec_2022","CE","EM6","Black Turf",0.9
"862","Dec_2022","CE","EM6","Green Turf",0.1
"863","Dec_2022","CE","EM6","Hard coral",36.1
"864","Dec_2022","CE","EM6","Macroalgae",21.3
"865","Dec_2022","CE","EM6","Other",0
"866","Dec_2022","CE","EM6","Other Turf",6
"867","Dec_2022","CE","EM6","Other benthic invertebrates",4.4
"868","Dec_2022","CE","EM6","Red Turf",0
"869","Dec_2022","CE","EM6","Rubble and Rock",3.5
"870","Dec_2022","CE","EM6","Sand",27.7
"871","Dec_2022","CE","EM7","Black Turf",8
"872","Dec_2022","CE","EM7","Green Turf",0.6
"873","Dec_2022","CE","EM7","Hard coral",41.7
"874","Dec_2022","CE","EM7","Macroalgae",18.3
"875","Dec_2022","CE","EM7","Other",0
"876","Dec_2022","CE","EM7","Other Turf",4.8
"877","Dec_2022","CE","EM7","Other benthic invertebrates",0.2
"878","Dec_2022","CE","EM7","Red Turf",0
"879","Dec_2022","CE","EM7","Rubble and Rock",1.9
"880","Dec_2022","CE","EM7","Sand",24.5
"881","Dec_2022","CE","EM8","Black Turf",1.1
"882","Dec_2022","CE","EM8","Green Turf",1.2
"883","Dec_2022","CE","EM8","Hard coral",17
"884","Dec_2022","CE","EM8","Macroalgae",22.3
"885","Dec_2022","CE","EM8","Other",0
"886","Dec_2022","CE","EM8","Other Turf",5
"887","Dec_2022","CE","EM8","Other benthic invertebrates",3.4
"888","Dec_2022","CE","EM8","Red Turf",0
"889","Dec_2022","CE","EM8","Rubble and Rock",7.1
"890","Dec_2022","CE","EM8","Sand",42.9
"891","Dec_2022","EB","EB1","Black Turf",9.9
"892","Dec_2022","EB","EB1","Green Turf",0.6
"893","Dec_2022","EB","EB1","Hard coral",39.8
"894","Dec_2022","EB","EB1","Macroalgae",22.6
"895","Dec_2022","EB","EB1","Other",0
"896","Dec_2022","EB","EB1","Other Turf",6.9
"897","Dec_2022","EB","EB1","Other benthic invertebrates",0.4
"898","Dec_2022","EB","EB1","Red Turf",0
"899","Dec_2022","EB","EB1","Rubble and Rock",0
"900","Dec_2022","EB","EB1","Sand",19.8
"901","Dec_2022","EB","EB10","Black Turf",9.5
"902","Dec_2022","EB","EB10","Green Turf",1
"903","Dec_2022","EB","EB10","Hard coral",34.3
"904","Dec_2022","EB","EB10","Macroalgae",31.8
"905","Dec_2022","EB","EB10","Other",0
"906","Dec_2022","EB","EB10","Other Turf",4.1
"907","Dec_2022","EB","EB10","Other benthic invertebrates",0.2
"908","Dec_2022","EB","EB10","Red Turf",0
"909","Dec_2022","EB","EB10","Rubble and Rock",1.6
"910","Dec_2022","EB","EB10","Sand",17.5
"911","Dec_2022","EB","EB11","Black Turf",5
"912","Dec_2022","EB","EB11","Green Turf",0.2
"913","Dec_2022","EB","EB11","Hard coral",57.3
"914","Dec_2022","EB","EB11","Macroalgae",9.8
"915","Dec_2022","EB","EB11","Other",0
"916","Dec_2022","EB","EB11","Other Turf",4.9
"917","Dec_2022","EB","EB11","Other benthic invertebrates",0.8
"918","Dec_2022","EB","EB11","Red Turf",0
"919","Dec_2022","EB","EB11","Rubble and Rock",3.1
"920","Dec_2022","EB","EB11","Sand",18.9
"921","Dec_2022","EB","EB12","Black Turf",3.3
"922","Dec_2022","EB","EB12","Green Turf",0.3
"923","Dec_2022","EB","EB12","Hard coral",56.5
"924","Dec_2022","EB","EB12","Macroalgae",18.1
"925","Dec_2022","EB","EB12","Other",0
"926","Dec_2022","EB","EB12","Other Turf",2.8
"927","Dec_2022","EB","EB12","Other benthic invertebrates",0.8
"928","Dec_2022","EB","EB12","Red Turf",0
"929","Dec_2022","EB","EB12","Rubble and Rock",0.2
"930","Dec_2022","EB","EB12","Sand",18
"931","Dec_2022","EB","EB13","Black Turf",8.66666666666667
"932","Dec_2022","EB","EB13","Green Turf",0
"933","Dec_2022","EB","EB13","Hard coral",0
"934","Dec_2022","EB","EB13","Macroalgae",25.2222222222222
"935","Dec_2022","EB","EB13","Other",0
"936","Dec_2022","EB","EB13","Other Turf",9.44444444444444
"937","Dec_2022","EB","EB13","Other benthic invertebrates",0
"938","Dec_2022","EB","EB13","Red Turf",0
"939","Dec_2022","EB","EB13","Rubble and Rock",5.22222222222222
"940","Dec_2022","EB","EB13","Sand",51.4444444444444
"941","Dec_2022","EB","EB14","Black Turf",0.6
"942","Dec_2022","EB","EB14","Green Turf",0.3
"943","Dec_2022","EB","EB14","Hard coral",17.5
"944","Dec_2022","EB","EB14","Macroalgae",26.5
"945","Dec_2022","EB","EB14","Other",0
"946","Dec_2022","EB","EB14","Other Turf",3.5
"947","Dec_2022","EB","EB14","Other benthic invertebrates",0
"948","Dec_2022","EB","EB14","Red Turf",0
"949","Dec_2022","EB","EB14","Rubble and Rock",0
"950","Dec_2022","EB","EB14","Sand",51.6
"951","Dec_2022","EB","EB15","Black Turf",0.8
"952","Dec_2022","EB","EB15","Green Turf",0.1
"953","Dec_2022","EB","EB15","Hard coral",14.5
"954","Dec_2022","EB","EB15","Macroalgae",12.4
"955","Dec_2022","EB","EB15","Other",0
"956","Dec_2022","EB","EB15","Other Turf",1.1
"957","Dec_2022","EB","EB15","Other benthic invertebrates",0
"958","Dec_2022","EB","EB15","Red Turf",0
"959","Dec_2022","EB","EB15","Rubble and Rock",0
"960","Dec_2022","EB","EB15","Sand",71.1
"961","Dec_2022","EB","EB16","Black Turf",15.6
"962","Dec_2022","EB","EB16","Green Turf",1.1
"963","Dec_2022","EB","EB16","Hard coral",22.8
"964","Dec_2022","EB","EB16","Macroalgae",29.6
"965","Dec_2022","EB","EB16","Other",0
"966","Dec_2022","EB","EB16","Other Turf",13.4
"967","Dec_2022","EB","EB16","Other benthic invertebrates",0
"968","Dec_2022","EB","EB16","Red Turf",0
"969","Dec_2022","EB","EB16","Rubble and Rock",0
"970","Dec_2022","EB","EB16","Sand",17.5
"971","Dec_2022","EB","EB17","Black Turf",19.7777777777778
"972","Dec_2022","EB","EB17","Green Turf",0.444444444444444
"973","Dec_2022","EB","EB17","Hard coral",18.8888888888889
"974","Dec_2022","EB","EB17","Macroalgae",27
"975","Dec_2022","EB","EB17","Other",0
"976","Dec_2022","EB","EB17","Other Turf",3.88888888888889
"977","Dec_2022","EB","EB17","Other benthic invertebrates",0.333333333333333
"978","Dec_2022","EB","EB17","Red Turf",0.111111111111111
"979","Dec_2022","EB","EB17","Rubble and Rock",3.11111111111111
"980","Dec_2022","EB","EB17","Sand",26.4444444444444
"981","Dec_2022","EB","EB18","Black Turf",8.11111111111111
"982","Dec_2022","EB","EB18","Green Turf",0.777777777777778
"983","Dec_2022","EB","EB18","Hard coral",34.5555555555556
"984","Dec_2022","EB","EB18","Macroalgae",26.6666666666667
"985","Dec_2022","EB","EB18","Other",0
"986","Dec_2022","EB","EB18","Other Turf",14.7777777777778
"987","Dec_2022","EB","EB18","Other benthic invertebrates",0.111111111111111
"988","Dec_2022","EB","EB18","Red Turf",0
"989","Dec_2022","EB","EB18","Rubble and Rock",1.33333333333333
"990","Dec_2022","EB","EB18","Sand",13.6666666666667
"991","Dec_2022","EB","EB19","Black Turf",24.2
"992","Dec_2022","EB","EB19","Green Turf",0.8
"993","Dec_2022","EB","EB19","Hard coral",20.8
"994","Dec_2022","EB","EB19","Macroalgae",20.2
"995","Dec_2022","EB","EB19","Other",0
"996","Dec_2022","EB","EB19","Other Turf",5.8
"997","Dec_2022","EB","EB19","Other benthic invertebrates",0
"998","Dec_2022","EB","EB19","Red Turf",0
"999","Dec_2022","EB","EB19","Rubble and Rock",3.6
"1000","Dec_2022","EB","EB19","Sand",24.6
"1001","Dec_2022","EB","EB2","Black Turf",3.3
"1002","Dec_2022","EB","EB2","Green Turf",0.6
"1003","Dec_2022","EB","EB2","Hard coral",54.8
"1004","Dec_2022","EB","EB2","Macroalgae",10.2
"1005","Dec_2022","EB","EB2","Other",0
"1006","Dec_2022","EB","EB2","Other Turf",4.8
"1007","Dec_2022","EB","EB2","Other benthic invertebrates",1
"1008","Dec_2022","EB","EB2","Red Turf",0
"1009","Dec_2022","EB","EB2","Rubble and Rock",0.7
"1010","Dec_2022","EB","EB2","Sand",24.6
"1011","Dec_2022","EB","EB20","Black Turf",6.9
"1012","Dec_2022","EB","EB20","Green Turf",0.5
"1013","Dec_2022","EB","EB20","Hard coral",35.2
"1014","Dec_2022","EB","EB20","Macroalgae",38.5
"1015","Dec_2022","EB","EB20","Other",0
"1016","Dec_2022","EB","EB20","Other Turf",6.7
"1017","Dec_2022","EB","EB20","Other benthic invertebrates",0
"1018","Dec_2022","EB","EB20","Red Turf",0
"1019","Dec_2022","EB","EB20","Rubble and Rock",0.9
"1020","Dec_2022","EB","EB20","Sand",11.3
"1021","Dec_2022","EB","EB21","Black Turf",5.1
"1022","Dec_2022","EB","EB21","Green Turf",0.6
"1023","Dec_2022","EB","EB21","Hard coral",41.7
"1024","Dec_2022","EB","EB21","Macroalgae",35.6
"1025","Dec_2022","EB","EB21","Other",0
"1026","Dec_2022","EB","EB21","Other Turf",2.9
"1027","Dec_2022","EB","EB21","Other benthic invertebrates",0
"1028","Dec_2022","EB","EB21","Red Turf",0
"1029","Dec_2022","EB","EB21","Rubble and Rock",0
"1030","Dec_2022","EB","EB21","Sand",14.1
"1031","Dec_2022","EB","EB22","Black Turf",8.1
"1032","Dec_2022","EB","EB22","Green Turf",1.3
"1033","Dec_2022","EB","EB22","Hard coral",45.4
"1034","Dec_2022","EB","EB22","Macroalgae",18
"1035","Dec_2022","EB","EB22","Other",0
"1036","Dec_2022","EB","EB22","Other Turf",9.2
"1037","Dec_2022","EB","EB22","Other benthic invertebrates",0.2
"1038","Dec_2022","EB","EB22","Red Turf",0
"1039","Dec_2022","EB","EB22","Rubble and Rock",0.9
"1040","Dec_2022","EB","EB22","Sand",16.9
"1041","Dec_2022","EB","EB23","Black Turf",15.7
"1042","Dec_2022","EB","EB23","Green Turf",0.4
"1043","Dec_2022","EB","EB23","Hard coral",27.2
"1044","Dec_2022","EB","EB23","Macroalgae",22.1
"1045","Dec_2022","EB","EB23","Other",0
"1046","Dec_2022","EB","EB23","Other Turf",8.6
"1047","Dec_2022","EB","EB23","Other benthic invertebrates",0
"1048","Dec_2022","EB","EB23","Red Turf",0
"1049","Dec_2022","EB","EB23","Rubble and Rock",4.3
"1050","Dec_2022","EB","EB23","Sand",21.7
"1051","Dec_2022","EB","EB24","Black Turf",5.7
"1052","Dec_2022","EB","EB24","Green Turf",0.4
"1053","Dec_2022","EB","EB24","Hard coral",65.7
"1054","Dec_2022","EB","EB24","Macroalgae",11.7
"1055","Dec_2022","EB","EB24","Other",0
"1056","Dec_2022","EB","EB24","Other Turf",3.2
"1057","Dec_2022","EB","EB24","Other benthic invertebrates",0.4
"1058","Dec_2022","EB","EB24","Red Turf",0
"1059","Dec_2022","EB","EB24","Rubble and Rock",0.7
"1060","Dec_2022","EB","EB24","Sand",12.2
"1061","Dec_2022","EB","EB3","Black Turf",3.4
